Unique Identifier,episode_ref,track_name,date,date_text,decade,castaway_ref,std_name,std_artist,std_artist_id
22637,2831,String Quintet No. 4 in G minor by Wolfgang Amadeus Mozart,7/15/1983,"July 15,1983",80,1474,julian bream,wolfgang amadeus mozart,A5418
11993,1501,Un ballo in maschera Act 1 by Giuseppe Verdi,7/22/1983,"July 22,1983",80,2583,sir john pritchard,giuseppe verdi,A1815
11994,1501,"Don Giovanni Act 2, Scene 5 by Wolfgang Amadeus Mozart",7/22/1983,"July 22,1983",80,2583,sir john pritchard,wolfgang amadeus mozart,A5418
11995,1501,"Padre, germani, addio! (from Idomeneo) by Wolfgang Amadeus Mozart",7/22/1983,"July 22,1983",80,2583,sir john pritchard,wolfgang amadeus mozart,A5418
11990,1500,Concerto for Two Violins in D minor by Johann Sebastian Bach,7/29/1983,"July 29,1983",80,1375,john gunter,johann sebastian bach,A2427
11991,1500,Mass in B minor  - Gloria in excelsis by Johann Sebastian Bach,7/29/1983,"July 29,1983",80,1375,john gunter,johann sebastian bach,A2427
11969,1498,Vieni! t'affretta! (from Macbeth) by Giuseppe Verdi,8/12/1983,"August 12,1983",80,2558,sir frederick gibberd,giuseppe verdi,A1815
11974,1498,Piano Concerto No. 4 In G major by Ludwig van Beethoven,8/12/1983,"August 12,1983",80,2558,sir frederick gibberd,ludwig van beethoven,A3004
11973,1498,Swan Lake - Act 4 (finale) by Peter Ilyich Tchaikovsky,8/12/1983,"August 12,1983",80,2558,sir frederick gibberd,pyotr ilyich tchaikovsky,A3932
11970,1498,Piano Concerto No. 27 in B flat major by Wolfgang Amadeus Mozart,8/12/1983,"August 12,1983",80,2558,sir frederick gibberd,wolfgang amadeus mozart,A5418
11972,1498,Symphony No. 35 in D major 'Haffner' - 2nd movement by Wolfgang Amadeus Mozart,8/12/1983,"August 12,1983",80,2558,sir frederick gibberd,wolfgang amadeus mozart,A5418
11975,1498,The Marriage of Figaro Act 3 by Wolfgang Amadeus Mozart,8/12/1983,"August 12,1983",80,2558,sir frederick gibberd,wolfgang amadeus mozart,A5418
11957,1496,Don Giovanni Act 1 by Wolfgang Amadeus Mozart,8/26/1983,"August 26,1983",80,1716,malcolm bradbury,wolfgang amadeus mozart,A5418
11940,1494,"Libiamo, ne' lieti calici (Brindisi) (from La traviata) by Giuseppe Verdi",9/9/1983,"September 9,1983",80,2054,paul jones,giuseppe verdi,A1815
11929,1493,Chanson de matin by Edward Elgar,9/16/1983,"September 16,1983",80,425,charlotte lamb,edward elgar,A1326
11936,1493,Brandenburg Concerto No. 4 In G Major by Johann Sebastian Bach,9/16/1983,"September 16,1983",80,425,charlotte lamb,johann sebastian bach,A2427
11931,1493,"H'm, h'm, h'm (from The Magic Flute) by Wolfgang Amadeus Mozart",9/16/1983,"September 16,1983",80,425,charlotte lamb,wolfgang amadeus mozart,A5418
11913,1491,Nessun dorma by Giacomo Puccini,9/30/1983,"September 30,1983",80,1157,ian richardson,giacomo puccini,A1790
11912,1490,Cantata No. 147: Herz und mund und Tat und Leben by Johann Sebastian Bach,10/7/1983,"October 7,1983",80,2374,rosemary sutcliff,johann sebastian bach,A2427
11884,1487,In questa Reggia (from Turandot) by Giacomo Puccini,10/28/1983,"October 28,1983",80,1616,linda esther gray,giacomo puccini,A1790
11883,1487,Triple Concerto in C major - 2nd movement by Ludwig van Beethoven,10/28/1983,"October 28,1983",80,1616,linda esther gray,ludwig van beethoven,A3004
22635,2830,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,11/4/1983,"November 4,1983",80,2630,sir ranulph fiennes,ludwig van beethoven,A3004
11874,1486,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,11/11/1983,"November 11,1983",80,2494,shirley maclaine,pyotr ilyich tchaikovsky,A3932
11879,1486,Swan Lake - Act 1 by Peter Ilyich Tchaikovsky,11/11/1983,"November 11,1983",80,2494,shirley maclaine,pyotr ilyich tchaikovsky,A3932
11866,1485,"Piano Trio No. 2 in E-flat major, Op. 100, D. 929 by Franz Schubert",11/18/1983,"November 18,1983",80,2624,sir peter hall,franz schubert,A1618
11868,1485,"Ah, taci in giusto core (from Don Gionanni) by Wolfgang Amadeus Mozart",11/18/1983,"November 18,1983",80,2624,sir peter hall,wolfgang amadeus mozart,A5418
11872,1485,Serenade No. 10 in B flat major for 13 Wind Instruments by Wolfgang Amadeus Mozart,11/18/1983,"November 18,1983",80,2624,sir peter hall,wolfgang amadeus mozart,A5418
11853,1483,Enigma Variations by Edward Elgar,12/2/1983,"December 2,1983",80,2771,thomas keneally,edward elgar,A1326
11845,1482,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",12/9/1983,"December 9,1983",80,1787,marvin hamlisch,johann sebastian bach,A2427
13562,1697,"Piano Sonata No. 12 in A flat major, Op. 26 by Ludwig van Beethoven",12/27/1983,"December 27,1983",80,2629,sir ralph richardson,ludwig van beethoven,A3004
13568,1697,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,12/27/1983,"December 27,1983",80,2629,sir ralph richardson,wolfgang amadeus mozart,A5418
12149,1520,Symphony No. 8 in B minor 'Unfinished' by Franz Schubert,12/28/1983,"December 28,1983",80,2795,tom keating,franz schubert,A1618
12194,1526,"An die Musik (To Music), D547 by Franz Schubert",12/29/1983,"December 29,1983",80,228,baroness maria von trapp,franz schubert,A1618
12197,1526,Der Neugierige (from Die Schöne Müllerin) by Franz Schubert,12/29/1983,"December 29,1983",80,228,baroness maria von trapp,franz schubert,A1618
12199,1526,Ungeduld (from Die Schöne Müllerin) by Franz Schubert,12/29/1983,"December 29,1983",80,228,baroness maria von trapp,franz schubert,A1618
12200,1526,Brandenburg Concerto No. 1 in F Major by Johann Sebastian Bach,12/29/1983,"December 29,1983",80,228,baroness maria von trapp,johann sebastian bach,A2427
12193,1526,Serenade No. 13 in G major 'Eine kleine Nachtmusik' by Wolfgang Amadeus Mozart,12/29/1983,"December 29,1983",80,228,baroness maria von trapp,wolfgang amadeus mozart,A5418
12195,1526,"O, Isis und Osiris (from The Magic Flute) by Wolfgang Amadeus Mozart",12/29/1983,"December 29,1983",80,228,baroness maria von trapp,wolfgang amadeus mozart,A5418
12196,1526,Symphony No. 41 in C major 'Jupiter' by Wolfgang Amadeus Mozart,12/29/1983,"December 29,1983",80,228,baroness maria von trapp,wolfgang amadeus mozart,A5418
12198,1526,In diesen heil'gen Hallen (from The Magic Flute) by Wolfgang Amadeus Mozart,12/29/1983,"December 29,1983",80,228,baroness maria von trapp,wolfgang amadeus mozart,A5418
11951,1495,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,12/30/1983,"December 30,1983",80,465,cindy buxton annie price,ludwig van beethoven,A3004
11812,1478,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,1/20/1984,"January 20,1984",80,598,david gower,ludwig van beethoven,A3004
11804,1477,Horn Concerto No. 4 In E flat major by Wolfgang Amadeus Mozart,1/27/1984,"January 27,1984",80,2202,quentin crewe,wolfgang amadeus mozart,A5418
11798,1476,Tosca Act 3 by Giacomo Puccini,2/3/1984,"February 3,1984",80,1128,hrh princess michael of kent,giacomo puccini,A1790
11796,1476,Symphony No. 5 in C minor by Ludwig van Beethoven,2/3/1984,"February 3,1984",80,1128,hrh princess michael of kent,ludwig van beethoven,A3004
11800,1476,Violin Concerto No. 3 in G major by Wolfgang Amadeus Mozart,2/3/1984,"February 3,1984",80,1128,hrh princess michael of kent,wolfgang amadeus mozart,A5418
11777,1474,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",2/17/1984,"February 17,1984",80,1647,lord elwyn jones,johann sebastian bach,A2427
11781,1474,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,2/17/1984,"February 17,1984",80,1647,lord elwyn jones,ludwig van beethoven,A3004
11780,1474,Symphony No. 40 In G Minor by Wolfgang Amadeus Mozart,2/17/1984,"February 17,1984",80,1647,lord elwyn jones,wolfgang amadeus mozart,A5418
11764,1472,Vissi d'arte (from Tosca) by Giacomo Puccini,3/2/1984,"March 2,1984",80,1876,michael york,giacomo puccini,A1790
11763,1472,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,3/2/1984,"March 2,1984",80,1876,michael york,wolfgang amadeus mozart,A5418
11758,1471,Cantata No. 170: Vergnügte Ruh by Johann Sebastian Bach,3/9/1984,"March 9,1984",80,993,gerald priestland,johann sebastian bach,A2427
11745,1470,Nessun dorma by Giacomo Puccini,3/16/1984,"March 16,1984",80,698,don mccullin,giacomo puccini,A1790
11721,1467,Cello Concerto in E minor - 3rd movement by Edward Elgar,4/6/1984,"April 6,1984",80,2063,paul tortelier,edward elgar,A1326
11723,1467,String Quintet in C major by Franz Schubert,4/6/1984,"April 6,1984",80,2063,paul tortelier,franz schubert,A1618
11727,1467,Mass In B Minor by Johann Sebastian Bach,4/6/1984,"April 6,1984",80,2063,paul tortelier,johann sebastian bach,A2427
11713,1466,St Matthew Passion -  Auf das Fest aber hat‚Ä¶ by Johann Sebastian Bach,4/13/1984,"April 13,1984",80,459,christopher reeve,johann sebastian bach,A2427
11717,1466,"Violin Sonata No. 10 in G major, Op. 96 by Ludwig van Beethoven",4/13/1984,"April 13,1984",80,459,christopher reeve,ludwig van beethoven,A3004
11719,1466,Ave verum corpus by Wolfgang Amadeus Mozart,4/13/1984,"April 13,1984",80,459,christopher reeve,wolfgang amadeus mozart,A5418
11705,1465,Violin Concerto No. 2 in E major by Johann Sebastian Bach,4/20/1984,"April 20,1984",80,1692,lucy irvine,johann sebastian bach,A2427
11704,1464,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",4/27/1984,"April 27,1984",80,613,david lodge,edward elgar,A1326
11700,1464,Serenade No. 13 in G major 'Eine kleine Nachtmusik' by Wolfgang Amadeus Mozart,4/27/1984,"April 27,1984",80,613,david lodge,wolfgang amadeus mozart,A5418
11694,1463,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,5/4/1984,"May 4,1984",80,1578,leo mckern,ludwig van beethoven,A3004
11682,1462,Piano Quintet in A major 'Trout' by Franz Schubert,5/11/1984,"May 11,1984",80,2369,rosalind plowright,franz schubert,A1618
11686,1462,Requiem Mass by Giuseppe Verdi,5/11/1984,"May 11,1984",80,2369,rosalind plowright,giuseppe verdi,A1815
11678,1461,Mass In B Minor by Johann Sebastian Bach,5/18/1984,"May 18,1984",80,1135,hugh johnson,johann sebastian bach,A2427
11677,1461,Violin Concerto No. 3 in G major by Wolfgang Amadeus Mozart,5/18/1984,"May 18,1984",80,1135,hugh johnson,wolfgang amadeus mozart,A5418
11670,1460,Symphony No. 5 in B flat major by Franz Schubert,7/6/1984,"July 6,1984",80,2942,zubin mehta,franz schubert,A1618
11665,1460,Mass In B Minor by Johann Sebastian Bach,7/6/1984,"July 6,1984",80,2942,zubin mehta,johann sebastian bach,A2427
11669,1460,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,7/6/1984,"July 6,1984",80,2942,zubin mehta,wolfgang amadeus mozart,A5418
11657,1459,Chromatic Fantasia and Fugue in D Minor by Johann Sebastian Bach,7/13/1984,"July 13,1984",80,1667,lord rothschild,johann sebastian bach,A2427
11660,1459,Oboe Concerto in C major by Wolfgang Amadeus Mozart,7/13/1984,"July 13,1984",80,1667,lord rothschild,wolfgang amadeus mozart,A5418
11650,1458,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,7/20/1984,"July 20,1984",80,2883,vlado perlemuter,johann sebastian bach,A2427
11649,1458,"String Quartet No. 7 in F major, Op. 59/1 'Rasumovsky' by Ludwig van Beethoven",7/20/1984,"July 20,1984",80,2883,vlado perlemuter,ludwig van beethoven,A3004
11643,1457,Violin Concerto No. 2 in E major by Johann Sebastian Bach,7/27/1984,"July 27,1984",80,1925,natalia makarova,johann sebastian bach,A2427
11641,1457,Egmont Overture by Ludwig van Beethoven,7/27/1984,"July 27,1984",80,1925,natalia makarova,ludwig van beethoven,A3004
11648,1457,Romance No. 2 in F major for Violin & Orchestra by Ludwig van Beethoven,7/27/1984,"July 27,1984",80,1925,natalia makarova,ludwig van beethoven,A3004
11640,1456,Don Giovanni Act 1 by Wolfgang Amadeus Mozart,8/3/1984,"August 3,1984",80,2521,sir alfred ayer,wolfgang amadeus mozart,A5418
11608,1452,"String Quartet No.14 in C sharp minor, Op. 131 - 7th movement by Ludwig van Beethoven",8/31/1984,"August 31,1984",80,2848,ved mehta,ludwig van beethoven,A3004
11607,1452,Dalla sua pace (from Don Giovanni) by Wolfgang Amadeus Mozart,8/31/1984,"August 31,1984",80,2848,ved mehta,wolfgang amadeus mozart,A5418
11585,1450,Salut d'Amour by Edward Elgar,9/14/1984,"September 14,1984",80,402,catherine cookson,edward elgar,A1326
11590,1450,"Ave Maria (Ellens Gesang III), D839 by Franz Schubert",9/14/1984,"September 14,1984",80,402,catherine cookson,franz schubert,A1618
11571,1448,Swan Lake - Act 3 by Peter Ilyich Tchaikovsky,9/28/1984,"September 28,1984",80,70,alfred eisenstadt,pyotr ilyich tchaikovsky,A3932
11564,1447,La traviata Prelude to Act 3 by Giuseppe Verdi,10/5/1984,"October 5,1984",80,1382,john hurt,giuseppe verdi,A1815
11568,1447,Piano Concerto No. 21 in C major by Wolfgang Amadeus Mozart,10/5/1984,"October 5,1984",80,1382,john hurt,wolfgang amadeus mozart,A5418
11554,1446,"St Matthew Passion - Kommt, ihr Töchter by Johann Sebastian Bach",10/12/1984,"October 12,1984",80,1418,john surman,johann sebastian bach,A2427
11548,1445,Piano Quintet in A major 'Trout' by Franz Schubert,10/19/1984,"October 19,1984",80,1849,michael ffolkes,franz schubert,A1618
11552,1445,Piano Concerto No. 21 in C major - 2nd movement by Wolfgang Amadeus Mozart,10/19/1984,"October 19,1984",80,1849,michael ffolkes,wolfgang amadeus mozart,A5418
11539,1444,Piano Concerto No. 3 in C minor by Ludwig van Beethoven,10/26/1984,"October 26,1984",80,1439,jonathan lynn,ludwig van beethoven,A3004
11537,1444,Serenade No. 13 in G major 'Eine kleine Nachtmusik' by Wolfgang Amadeus Mozart,10/26/1984,"October 26,1984",80,1439,jonathan lynn,wolfgang amadeus mozart,A5418
11544,1444,The Marriage of Figaro Act 1 by Wolfgang Amadeus Mozart,10/26/1984,"October 26,1984",80,1439,jonathan lynn,wolfgang amadeus mozart,A5418
11531,1443,Ungeduld (from Die Schöne Müllerin) by Franz Schubert,11/2/1984,"November 2,1984",80,624,david rendall,franz schubert,A1618
11534,1443,La Bohème Act 3 by Giacomo Puccini,11/2/1984,"November 2,1984",80,624,david rendall,giacomo puccini,A1790
11532,1443,Dies irae (from Requiem Mass) by Giuseppe Verdi,11/2/1984,"November 2,1984",80,624,david rendall,giuseppe verdi,A1815
11530,1443,Symphony No. 6 in F major 'Pastoral' - 3rd movement (Peasants' merrymaking) by Ludwig van Beethoven,11/2/1984,"November 2,1984",80,624,david rendall,ludwig van beethoven,A3004
11535,1443,Cosi fan tutte by Wolfgang Amadeus Mozart,11/2/1984,"November 2,1984",80,624,david rendall,wolfgang amadeus mozart,A5418
11527,1442,Piano Concerto No. 20 in D minor by Wolfgang Amadeus Mozart,11/9/1984,"November 9,1984",80,2798,tom sharpe,wolfgang amadeus mozart,A5418
11528,1442,The Marriage Of Figaro by Wolfgang Amadeus Mozart,11/9/1984,"November 9,1984",80,2798,tom sharpe,wolfgang amadeus mozart,A5418
11513,1441,String Quartet No. 14 in D minor 'Death and the Maiden' by Franz Schubert,11/16/1984,"November 16,1984",80,2851,vernon handley,franz schubert,A1618
11514,1441,"H'm, h'm, h'm (from The Magic Flute) by Wolfgang Amadeus Mozart",11/16/1984,"November 16,1984",80,2851,vernon handley,wolfgang amadeus mozart,A5418
11511,1440,Cello Concerto in E Minor by Edward Elgar,11/23/1984,"November 23,1984",80,623,david puttnam,edward elgar,A1326
11505,1440,Violin Concerto in D major by Ludwig van Beethoven,11/23/1984,"November 23,1984",80,623,david puttnam,ludwig van beethoven,A3004
11510,1440,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,11/23/1984,"November 23,1984",80,623,david puttnam,wolfgang amadeus mozart,A5418
11499,1439,Piano Concerto No. 21 in C major by Wolfgang Amadeus Mozart,11/30/1984,"November 30,1984",80,2337,robin hanbury tenison,wolfgang amadeus mozart,A5418
11489,1438,Partita for Solo Violin No. 2 in D minor by Johann Sebastian Bach,12/7/1984,"December 7,1984",80,1883,miklos rozsa,johann sebastian bach,A2427
11490,1438,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,12/7/1984,"December 7,1984",80,1883,miklos rozsa,ludwig van beethoven,A3004
11481,1437,Piano Trio No. 1 in B flat major by Franz Schubert,12/14/1984,"December 14,1984",80,2580,sir john burgh,franz schubert,A1618
11482,1437,Kyrie (from Requiem Mass) by Giuseppe Verdi,12/14/1984,"December 14,1984",80,2580,sir john burgh,giuseppe verdi,A1815
11484,1437,"Finale, Act 2 (from Fidelio) by Ludwig van Beethoven",12/14/1984,"December 14,1984",80,2580,sir john burgh,ludwig van beethoven,A3004
11487,1437,The Marriage of Figaro Act 2 by Wolfgang Amadeus Mozart,12/14/1984,"December 14,1984",80,2580,sir john burgh,wolfgang amadeus mozart,A5418
13744,1719,O soave fanciulla (from La Bohème) by Giacomo Puccini,12/24/1984,"December 24,1984",80,1564,lauren bacall,giacomo puccini,A1790
22682,2836,Piano Trio No. 1 in B flat major by Franz Schubert,12/27/1984,"December 27,1984",80,249,beaux arts trio,franz schubert,A1618
22684,2836,String Quintet in C major by Franz Schubert,12/27/1984,"December 27,1984",80,249,beaux arts trio,franz schubert,A1618
22677,2836,Symphony No. 7 in A major by Ludwig van Beethoven,12/27/1984,"December 27,1984",80,249,beaux arts trio,ludwig van beethoven,A3004
22678,2836,Piano Concerto No. 4 In G major by Ludwig van Beethoven,12/27/1984,"December 27,1984",80,249,beaux arts trio,ludwig van beethoven,A3004
22680,2836,"String Quartet No. 8 In E minor, Op. 59/2 'Rasumovsky' by Ludwig van Beethoven",12/27/1984,"December 27,1984",80,249,beaux arts trio,ludwig van beethoven,A3004
11480,1436,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",1/11/1985,"January 11,1985",80,2611,sir michael tippett,ludwig van beethoven,A3004
11439,1431,String Quintet in C major - 2nd movement by Franz Schubert,2/15/1985,"February 15,1985",80,825,elly ameling,franz schubert,A1618
11430,1430,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,2/22/1985,"February 22,1985",80,1848,michael elkins,johann sebastian bach,A2427
11429,1430,"Piano Sonata No. 23 in F minor, Op. 57 'Appassionata' by Ludwig van Beethoven",2/22/1985,"February 22,1985",80,1848,michael elkins,ludwig van beethoven,A3004
11408,1427,Octet in F major by Franz Schubert,3/15/1985,"March 15,1985",80,82,alison lurie,franz schubert,A1618
11403,1427,Concerto for Two Violins in D minor by Johann Sebastian Bach,3/15/1985,"March 15,1985",80,82,alison lurie,johann sebastian bach,A2427
11401,1427,The Marriage of Figaro Overture by Wolfgang Amadeus Mozart,3/15/1985,"March 15,1985",80,82,alison lurie,wolfgang amadeus mozart,A5418
11405,1427,"Don Giovanni Act 2, Scene 5 by Wolfgang Amadeus Mozart",3/15/1985,"March 15,1985",80,82,alison lurie,wolfgang amadeus mozart,A5418
11385,1425,Sanctus (from Requiem Mass) by Giuseppe Verdi,3/29/1985,"March 29,1985",80,2277,richard eyre,giuseppe verdi,A1815
11388,1425,"Cantata No. 202: Weichet nur, betrübte Schatten by Johann Sebastian Bach",3/29/1985,"March 29,1985",80,2277,richard eyre,johann sebastian bach,A2427
