Id,Label,date_text
A5418,wolfgang amadeus mozart,"December 25,2007"
A1326,edward elgar,"January 11,2008"
A3004,ludwig van beethoven,"January 11,2008"
A2427,johann sebastian bach,"January 18,2008"
A5418,wolfgang amadeus mozart,"January 18,2008"
A1618,franz schubert,"January 25,2008"
A2427,johann sebastian bach,"February 1,2008"
A3004,ludwig van beethoven,"February 1,2008"
A5418,wolfgang amadeus mozart,"February 1,2008"
A2427,johann sebastian bach,"February 15,2008"
A3004,ludwig van beethoven,"February 15,2008"
A5418,wolfgang amadeus mozart,"February 15,2008"
A1618,franz schubert,"February 29,2008"
A1618,franz schubert,"March 21,2008"
A1815,giuseppe verdi,"March 21,2008"
A1326,edward elgar,"April 4,2008"
A1618,franz schubert,"April 4,2008"
A1618,franz schubert,"June 6,2008"
A1815,giuseppe verdi,"June 6,2008"
A3004,ludwig van beethoven,"June 6,2008"
A3932,pyotr ilyich tchaikovsky,"June 6,2008"
A5418,wolfgang amadeus mozart,"June 13,2008"
A2427,johann sebastian bach,"July 4,2008"
A5418,wolfgang amadeus mozart,"July 4,2008"
A3932,pyotr ilyich tchaikovsky,"July 11,2008"
A1618,franz schubert,"July 18,2008"
A5418,wolfgang amadeus mozart,"July 18,2008"
A1618,franz schubert,"July 20,2008"
A1790,giacomo puccini,"July 20,2008"
A1815,giuseppe verdi,"July 20,2008"
A3004,ludwig van beethoven,"August 1,2008"
A5418,wolfgang amadeus mozart,"August 1,2008"
A2427,johann sebastian bach,"August 8,2008"
A3004,ludwig van beethoven,"August 8,2008"
A5418,wolfgang amadeus mozart,"August 8,2008"
A1790,giacomo puccini,"August 15,2008"
A3004,ludwig van beethoven,"August 15,2008"
A1618,franz schubert,"October 3,2008"
A5418,wolfgang amadeus mozart,"October 3,2008"
A5418,wolfgang amadeus mozart,"October 10,2008"
A5418,wolfgang amadeus mozart,"October 17,2008"
A3004,ludwig van beethoven,"October 24,2008"
A1618,franz schubert,"October 31,2008"
A2427,johann sebastian bach,"October 31,2008"
A3004,ludwig van beethoven,"October 31,2008"
A5418,wolfgang amadeus mozart,"October 31,2008"
A5418,wolfgang amadeus mozart,"November 7,2008"
A1790,giacomo puccini,"December 19,2008"
A1815,giuseppe verdi,"December 19,2008"
A2427,johann sebastian bach,"January 2,2009"
A5418,wolfgang amadeus mozart,"January 2,2009"
A1790,giacomo puccini,"January 9,2009"
A1815,giuseppe verdi,"January 16,2009"
A2427,johann sebastian bach,"January 16,2009"
A3004,ludwig van beethoven,"January 16,2009"
A5418,wolfgang amadeus mozart,"January 16,2009"
A2427,johann sebastian bach,"January 23,2009"
A3004,ludwig van beethoven,"January 23,2009"
A5418,wolfgang amadeus mozart,"January 23,2009"
A1618,franz schubert,"February 6,2009"
A2427,johann sebastian bach,"February 6,2009"
A3932,pyotr ilyich tchaikovsky,"February 13,2009"
A5418,wolfgang amadeus mozart,"February 13,2009"
A1618,franz schubert,"February 20,2009"
A1815,giuseppe verdi,"February 20,2009"
A5418,wolfgang amadeus mozart,"February 20,2009"
A3932,pyotr ilyich tchaikovsky,"March 6,2009"
A1618,franz schubert,"March 27,2009"
A3004,ludwig van beethoven,"March 27,2009"
A5418,wolfgang amadeus mozart,"March 27,2009"
A3004,ludwig van beethoven,"May 22,2009"
A1618,franz schubert,"May 29,2009"
A2427,johann sebastian bach,"June 5,2009"
A3004,ludwig van beethoven,"June 5,2009"
A5418,wolfgang amadeus mozart,"June 5,2009"
A2427,johann sebastian bach,"June 19,2009"
A3004,ludwig van beethoven,"June 19,2009"
A5418,wolfgang amadeus mozart,"June 19,2009"
A2427,johann sebastian bach,"June 26,2009"
A5418,wolfgang amadeus mozart,"June 26,2009"
A2427,johann sebastian bach,"July 17,2009"
A1326,edward elgar,"July 24,2009"
A3004,ludwig van beethoven,"July 31,2009"
A1618,franz schubert,"August 14,2009"
A1790,giacomo puccini,"August 21,2009"
A1815,giuseppe verdi,"August 21,2009"
A3932,pyotr ilyich tchaikovsky,"August 21,2009"
A1326,edward elgar,"October 16,2009"
A1815,giuseppe verdi,"October 23,2009"
A3004,ludwig van beethoven,"November 13,2009"
A3004,ludwig van beethoven,"November 20,2009"
A5418,wolfgang amadeus mozart,"December 18,2009"
A1326,edward elgar,"December 25,2009"
A3004,ludwig van beethoven,"January 22,2010"
A2427,johann sebastian bach,"February 5,2010"
A1790,giacomo puccini,"March 5,2010"
A3932,pyotr ilyich tchaikovsky,"March 5,2010"
A2427,johann sebastian bach,"March 12,2010"
A1618,franz schubert,"May 14,2010"
A1618,franz schubert,"May 28,2010"
A2427,johann sebastian bach,"May 28,2010"
A5418,wolfgang amadeus mozart,"May 28,2010"
A1815,giuseppe verdi,"June 4,2010"
A2427,johann sebastian bach,"June 4,2010"
A5418,wolfgang amadeus mozart,"June 4,2010"
A3932,pyotr ilyich tchaikovsky,"June 6,2010"
A5418,wolfgang amadeus mozart,"June 6,2010"
A5418,wolfgang amadeus mozart,"June 18,2010"
A1618,franz schubert,"July 9,2010"
A2427,johann sebastian bach,"July 9,2010"
A3004,ludwig van beethoven,"July 9,2010"
A5418,wolfgang amadeus mozart,"July 9,2010"
A2427,johann sebastian bach,"July 16,2010"
A5418,wolfgang amadeus mozart,"July 16,2010"
A1326,edward elgar,"October 22,2010"
A1618,franz schubert,"October 29,2010"
A3932,pyotr ilyich tchaikovsky,"November 5,2010"
A1815,giuseppe verdi,"November 19,2010"
A5418,wolfgang amadeus mozart,"November 19,2010"
A2427,johann sebastian bach,"December 3,2010"
A1815,giuseppe verdi,"December 10,2010"
A3932,pyotr ilyich tchaikovsky,"January 7,2011"
A3932,pyotr ilyich tchaikovsky,"January 28,2011"
A2427,johann sebastian bach,"February 4,2011"
A1618,franz schubert,"February 11,2011"
A2427,johann sebastian bach,"February 11,2011"
A5418,wolfgang amadeus mozart,"February 11,2011"
A1790,giacomo puccini,"February 18,2011"
A2427,johann sebastian bach,"March 4,2011"
A5418,wolfgang amadeus mozart,"March 4,2011"
A3004,ludwig van beethoven,"April 8,2011"
A5418,wolfgang amadeus mozart,"April 8,2011"
A1618,franz schubert,"May 6,2011"
A1790,giacomo puccini,"May 6,2011"
A5418,wolfgang amadeus mozart,"May 6,2011"
A1790,giacomo puccini,"June 3,2011"
A1618,franz schubert,"July 1,2011"
A3004,ludwig van beethoven,"July 1,2011"
A2427,johann sebastian bach,"July 15,2011"
A3004,ludwig van beethoven,"July 15,2011"
A5418,wolfgang amadeus mozart,"October 7,2011"
A1790,giacomo puccini,"October 14,2011"
A1326,edward elgar,"November 4,2011"
A3004,ludwig van beethoven,"November 25,2011"
A1790,giacomo puccini,"December 9,2011"
A1790,giacomo puccini,"December 16,2011"
A1326,edward elgar,"December 23,2011"
A1790,giacomo puccini,"December 23,2011"
A1815,giuseppe verdi,"December 23,2011"
A1790,giacomo puccini,"January 1,2012"
A3932,pyotr ilyich tchaikovsky,"January 13,2012"
A5418,wolfgang amadeus mozart,"January 20,2012"
A2427,johann sebastian bach,"January 27,2012"
A1618,franz schubert,"January 27,2012"
A1618,franz schubert,"February 3,2012"
A2427,johann sebastian bach,"February 3,2012"
A5418,wolfgang amadeus mozart,"February 3,2012"
A5418,wolfgang amadeus mozart,"March 2,2012"
A2427,johann sebastian bach,"March 9,2012"
A3004,ludwig van beethoven,"March 9,2012"
A2427,johann sebastian bach,"March 23,2012"
A3004,ludwig van beethoven,"May 18,2012"
A2427,johann sebastian bach,"May 25,2012"
A3004,ludwig van beethoven,"May 25,2012"
A5418,wolfgang amadeus mozart,"June 8,2012"
A5418,wolfgang amadeus mozart,"June 22,2012"
A5418,wolfgang amadeus mozart,"July 6,2012"
A1790,giacomo puccini,"July 13,2012"
A3932,pyotr ilyich tchaikovsky,"September 28,2012"
A1790,giacomo puccini,"October 12,2012"
A1790,giacomo puccini,"October 19,2012"
A2427,johann sebastian bach,"October 26,2012"
A5418,wolfgang amadeus mozart,"October 26,2012"
A1326,edward elgar,"November 16,2012"
A3004,ludwig van beethoven,"November 16,2012"
A5418,wolfgang amadeus mozart,"November 16,2012"
A2427,johann sebastian bach,"November 30,2012"
A5418,wolfgang amadeus mozart,"November 30,2012"
A1790,giacomo puccini,"December 14,2012"
A5418,wolfgang amadeus mozart,"December 14,2012"
A1618,franz schubert,"December 21,2012"
A1815,giuseppe verdi,"December 21,2012"
A3932,pyotr ilyich tchaikovsky,"January 11,2013"
A1790,giacomo puccini,"January 25,2013"
A5418,wolfgang amadeus mozart,"February 1,2013"
A3004,ludwig van beethoven,"February 22,2013"
A1618,franz schubert,"March 1,2013"
A5418,wolfgang amadeus mozart,"March 1,2013"
A1790,giacomo puccini,"March 15,2013"
A2427,johann sebastian bach,"March 15,2013"
A1618,franz schubert,"April 5,2013"
A5418,wolfgang amadeus mozart,"April 5,2013"
A3004,ludwig van beethoven,"May 24,2013"
A2427,johann sebastian bach,"May 31,2013"
A3004,ludwig van beethoven,"May 31,2013"
A5418,wolfgang amadeus mozart,"May 31,2013"
A3004,ludwig van beethoven,"June 7,2013"
A5418,wolfgang amadeus mozart,"June 7,2013"
A5418,wolfgang amadeus mozart,"July 12,2013"
A2427,johann sebastian bach,"July 19,2013"
A1790,giacomo puccini,"August 2,2013"
A2427,johann sebastian bach,"August 16,2013"
A3004,ludwig van beethoven,"August 16,2013"
A5418,wolfgang amadeus mozart,"August 16,2013"
A5418,wolfgang amadeus mozart,"September 27,2013"
A1790,giacomo puccini,"October 11,2013"
A1815,giuseppe verdi,"October 25,2013"
A3004,ludwig van beethoven,"October 25,2013"
A5418,wolfgang amadeus mozart,"October 25,2013"
A1618,franz schubert,"November 15,2013"
A2427,johann sebastian bach,"November 15,2013"
A3004,ludwig van beethoven,"November 15,2013"
A5418,wolfgang amadeus mozart,"November 15,2013"
A2427,johann sebastian bach,"December 27,2013"
A5418,wolfgang amadeus mozart,"December 27,2013"
A3004,ludwig van beethoven,"January 17,2014"
A1326,edward elgar,"January 31,2014"
A2427,johann sebastian bach,"February 21,2014"
A2427,johann sebastian bach,"March 7,2014"
A1790,giacomo puccini,"March 14,2014"
A3932,pyotr ilyich tchaikovsky,"March 14,2014"
A2427,johann sebastian bach,"April 4,2014"
A1618,franz schubert,"June 6,2014"
A2427,johann sebastian bach,"June 6,2014"
A5418,wolfgang amadeus mozart,"June 6,2014"
A2427,johann sebastian bach,"June 13,2014"
A5418,wolfgang amadeus mozart,"June 13,2014"
A1618,franz schubert,"June 20,2014"
A1790,giacomo puccini,"July 11,2014"
A2427,johann sebastian bach,"July 11,2014"
A5418,wolfgang amadeus mozart,"July 11,2014"
A2427,johann sebastian bach,"September 26,2014"
A1326,edward elgar,"October 17,2014"
A3932,pyotr ilyich tchaikovsky,"October 17,2014"
A5418,wolfgang amadeus mozart,"October 24,2014"
A2427,johann sebastian bach,"October 31,2014"
A5418,wolfgang amadeus mozart,"October 31,2014"
A1326,edward elgar,"November 28,2014"
A5418,wolfgang amadeus mozart,"November 28,2014"
A3004,ludwig van beethoven,"December 26,2014"
A5418,wolfgang amadeus mozart,"January 9,2015"
A3004,ludwig van beethoven,"January 23,2015"
A2427,johann sebastian bach,"January 30,2015"
A3004,ludwig van beethoven,"February 6,2015"
A3004,ludwig van beethoven,"February 20,2015"
A1618,franz schubert,"February 27,2015"
A2427,johann sebastian bach,"February 27,2015"
A3004,ludwig van beethoven,"March 13,2015"
A1618,franz schubert,"March 27,2015"
A3932,pyotr ilyich tchaikovsky,"March 27,2015"
A2427,johann sebastian bach,"May 29,2015"
A1618,franz schubert,"June 5,2015"
A3004,ludwig van beethoven,"June 5,2015"
A5418,wolfgang amadeus mozart,"June 5,2015"
A1326,edward elgar,"June 12,2015"
A5418,wolfgang amadeus mozart,"June 12,2015"
A1618,franz schubert,"June 26,2015"
A2427,johann sebastian bach,"June 26,2015"
A3004,ludwig van beethoven,"June 26,2015"
A3004,ludwig van beethoven,"July 3,2015"
A2427,johann sebastian bach,"July 17,2015"
A2427,johann sebastian bach,"August 7,2015"
A5418,wolfgang amadeus mozart,"August 7,2015"
A1326,edward elgar,"August 14,2015"
A2427,johann sebastian bach,"October 2,2015"
A2427,johann sebastian bach,"October 9,2015"
A3004,ludwig van beethoven,"October 9,2015"
A1815,giuseppe verdi,"November 6,2015"
A3004,ludwig van beethoven,"January 1,2016"
A5418,wolfgang amadeus mozart,"February 12,2016"
A1790,giacomo puccini,"March 4,2016"
A1815,giuseppe verdi,"March 11,2016"
A1815,giuseppe verdi,"March 18,2016"
A5418,wolfgang amadeus mozart,"March 25,2016"
A3004,ludwig van beethoven,"April 1,2016"
A2427,johann sebastian bach,"June 3,2016"
A5418,wolfgang amadeus mozart,"July 1,2016"
A3932,pyotr ilyich tchaikovsky,"July 15,2016"
A1790,giacomo puccini,"July 29,2016"
A1815,giuseppe verdi,"July 29,2016"
A1618,franz schubert,"August 5,2016"
A5418,wolfgang amadeus mozart,"September 30,2016"
A1618,franz schubert,"October 7,2016"
A1326,edward elgar,"October 14,2016"
A2427,johann sebastian bach,"October 14,2016"
A3004,ludwig van beethoven,"November 11,2016"
A3932,pyotr ilyich tchaikovsky,"November 25,2016"
A2427,johann sebastian bach,"December 30,2016"
A5418,wolfgang amadeus mozart,"December 30,2016"
A1790,giacomo puccini,"January 1,2017"
A3932,pyotr ilyich tchaikovsky,"January 1,2017"
A1618,franz schubert,"January 13,2017"
A1618,franz schubert,"January 20,2017"
A3932,pyotr ilyich tchaikovsky,"February 17,2017"
A2427,johann sebastian bach,"March 24,2017"
A5418,wolfgang amadeus mozart,"May 19,2017"
A1815,giuseppe verdi,"June 16,2017"
A1618,franz schubert,"June 16,2017"
A2427,johann sebastian bach,"July 7,2017"
A5418,wolfgang amadeus mozart,"September 22,2017"
A5418,wolfgang amadeus mozart,"October 13,2017"
A2427,johann sebastian bach,"November 17,2017"
A3004,ludwig van beethoven,"December 15,2017"
A1790,giacomo puccini,"December 29,2017"
A1790,giacomo puccini,"January 19,2018"
A5418,wolfgang amadeus mozart,"January 26,2018"
A5418,wolfgang amadeus mozart,"February 2,2018"
A1618,franz schubert,"February 16,2018"
A5418,wolfgang amadeus mozart,"February 16,2018"
A1618,franz schubert,"February 23,2018"
A2427,johann sebastian bach,"March 2,2018"
A3004,ludwig van beethoven,"March 2,2018"
A1790,giacomo puccini,"March 9,2018"
A1790,giacomo puccini,"March 30,2018"
A1790,giacomo puccini,"May 11,2018"
A2427,johann sebastian bach,"May 11,2018"
A3932,pyotr ilyich tchaikovsky,"May 18,2018"
A5418,wolfgang amadeus mozart,"May 18,2018"
A3004,ludwig van beethoven,"June 8,2018"
A3004,ludwig van beethoven,"June 15,2018"
A5418,wolfgang amadeus mozart,"June 15,2018"
A2427,johann sebastian bach,"September 21,2018"
A5418,wolfgang amadeus mozart,"September 21,2018"
A1618,franz schubert,"September 28,2018"
A2427,johann sebastian bach,"September 28,2018"
A3004,ludwig van beethoven,"September 28,2018"
A3004,ludwig van beethoven,"October 12,2018"
A5418,wolfgang amadeus mozart,"October 12,2018"
A1790,giacomo puccini,"October 26,2018"
A2427,johann sebastian bach,"October 26,2018"
A3004,ludwig van beethoven,"October 26,2018"
A3004,ludwig van beethoven,"November 30,2018"
A1326,edward elgar,"December 14,2018"
A1815,giuseppe verdi,"December 21,2018"
A1618,franz schubert,"December 30,2018"
A3004,ludwig van beethoven,"December 30,2018"
A5418,wolfgang amadeus mozart,"December 30,2018"
A2427,johann sebastian bach,"February 1,2019"
A5418,wolfgang amadeus mozart,"February 1,2019"
A3004,ludwig van beethoven,"February 15,2019"
A3932,pyotr ilyich tchaikovsky,"February 15,2019"
A1618,franz schubert,"February 15,2019"
A1815,giuseppe verdi,"March 1,2019"
A5418,wolfgang amadeus mozart,"March 1,2019"
A1326,edward elgar,"March 15,2019"
A2427,johann sebastian bach,"May 31,2019"
A5418,wolfgang amadeus mozart,"May 31,2019"
A2427,johann sebastian bach,"July 5,2019"
A1618,franz schubert,"July 5,2019"
A5418,wolfgang amadeus mozart,"August 2,2019"
A1326,edward elgar,"August 9,2019"
A5418,wolfgang amadeus mozart,"October 25,2019"
A5418,wolfgang amadeus mozart,"November 29,2019"
A1326,edward elgar,"December 13,2019"
A3004,ludwig van beethoven,"December 13,2019"
A5418,wolfgang amadeus mozart,"December 13,2019"
A1326,edward elgar,"January 24,2020"
A5418,wolfgang amadeus mozart,"January 31,2020"
A5418,wolfgang amadeus mozart,"May 24,2020"
A1815,giuseppe verdi,"June 12,2020"
A5418,wolfgang amadeus mozart,"August 3,2020"
A1618,franz schubert,"October 18,2020"
A5418,wolfgang amadeus mozart,"October 18,2020"
A3004,ludwig van beethoven,"November 15,2020"
A1618,franz schubert,"November 29,2020"
A3004,ludwig van beethoven,"November 29,2020"
A1790,giacomo puccini,"March 14,2021"
A5418,wolfgang amadeus mozart,"March 28,2021"
A1326,edward elgar,"June 13,2021"
A1618,franz schubert,"June 13,2021"
A2427,johann sebastian bach,"June 13,2021"
A1326,edward elgar,"June 20,2021"
A2427,johann sebastian bach,"June 27,2021"
A1326,edward elgar,"July 2,2021"
